fileIndex, machine, material, volume (cc),  NBuilds, NperBuild, scanningBuildRate (cc/hr),  totalScanLength_cm, total cost, cost per cc, N
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,500.58671,17.20291711,1
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,497.70566,17.10390833,1.009
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,494.87555,17.00665019,1.018
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,492.09504,16.91109668,1.027
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,489.36284,16.81720336,1.036
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,486.67771,16.72492734,1.045
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,484.03843,16.6342272,1.054
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,481.44384,16.5450629,1.063
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,478.89282,16.45739576,1.072
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,476.38428,16.37118839,1.081
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,473.91716,16.28640462,1.09
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,471.49045,16.20300949,1.099
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,469.10317,16.12096916,1.108
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,466.75435,16.04025087,1.117
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,464.44308,15.96082292,1.126
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,462.16846,15.88265463,1.135
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,459.92964,15.80571626,1.144
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,457.72577,15.729979,1.153
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,455.55603,15.65541496,1.162
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,453.41965,15.58199708,1.171
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,451.31585,15.50969913,1.18
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,449.24391,15.43849568,1.189
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,447.20309,15.36836207,1.198
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,445.19272,15.29927436,1.207
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,443.21209,15.23120933,1.216
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,441.26058,15.16414444,1.225
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,439.33753,15.0980578,1.234
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,437.44232,15.03292817,1.243
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,435.57437,14.96873492,1.252
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,433.73307,14.90545798,1.261
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,431.91788,14.84307787,1.27
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,430.12823,14.78157568,1.279
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,428.36359,14.72093299,1.288
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,426.62344,14.6611319,1.297
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,424.90728,14.60215503,1.306
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,423.21461,14.54398545,1.315
1,m290,Ti6Al4V,29.09894317,1,1,6.20427,748593.4705,421.54494,14.48660669,1.324
