fileIndex, machine, material, volume (cc),  NBuilds, NperBuild, scanningBuildRate (cc/hr),  totalScanLength_cm, total cost, cost per cc, N
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,771.73578,26.521093119863753,1.0
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,765.97454,26.323104968677455,1.009
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,760.31516,26.12861759030192,1.018
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,754.75497,25.937538948840466,1.027
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,749.29139,25.749780206554977,1.036
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,743.92192,25.565255586146176,1.045
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,738.64415,25.383882240089704,1.054
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,733.45574,25.205580126609927,1.063
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,728.35446,25.03027189190126,1.072
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,723.33812,24.857882758233067,1.081
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,718.40461,24.68834041759793,1.09
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,713.55192,24.521574930585576,1.099
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,708.77805,24.35751863018533,1.108
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,704.08111,24.196106030239168,1.117
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,699.45926,24.037273738285034,1.126
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,694.91071,23.880960372546912,1.135
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,690.43372,23.727106482843137,1.144
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,686.02663,23.57565447519891,1.153
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,681.6878,23.42654853996226,1.162
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,677.41567,23.279734583234795,1.171
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,673.20871,23.135160161440467,1.18
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,669.06544,22.992774418865892,1.189
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,664.98441,22.85252802801615,1.198
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,660.96425,22.71437313263889,1.207
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,657.0036,22.578263293278738,1.216
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,653.10115,22.444153435231627,1.225
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,649.25561,22.311999798776775,1.234
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,645.46577,22.18175989157067,1.243
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,641.73041,22.053392443094364,1.252
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,638.04838,21.926857361051507,1.261
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,634.41853,21.80211568962027,1.27
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,630.83976,21.679129569467978,1.279
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,627.31101,21.557862199442035,1.288
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,623.83123,21.438277799855932,1.297
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,620.39941,21.320341577293213,1.306
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,617.01456,21.204019690856835,1.315
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,613.67574,21.089279219794964,1.324
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,610.382,20.976088132438363,1.333
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,607.13243,20.86441525638758,1.342
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,603.92617,20.754230249891886,1.351
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,600.76234,20.645503574364515,1.36
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,597.6401,20.538206467982132,1.369
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,594.55865,20.43231092031882,1.378
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,591.5172,20.327789647967652,1.387
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,588.51495,20.22461607110526,1.396
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,585.55117,20.122764290957107,1.405
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,582.62512,20.02220906812343,1.414
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,579.73609,19.92292580172757,1.423
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,576.88336,19.824890509350652,1.432
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,574.06627,19.728079807718203,1.441
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,571.28415,19.63247089410602,1.45
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,568.53636,19.53804152843422,1.459
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,565.82226,19.444770016019984,1.468
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,563.14123,19.352635190960818,1.477
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,560.49268,19.261616400121756,1.486
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,557.87602,19.171693487700825,1.495
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,555.29067,19.082846780348756,1.504
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,552.73609,18.99505707281978,1.513
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,550.21171,18.908305614131493,1.522
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,547.71701,18.82257409421289,1.531
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,545.25148,18.737844631020604,1.54
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,542.81459,18.654099758104277,1.549
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,540.40586,18.571322412602907,1.558
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,538.02479,18.489495923654832,1.567
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,535.67092,18.408604001204903,1.576
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,533.34378,18.328630725192884,1.585
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,531.04292,18.249560535108234,1.594
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,528.7679,18.17137821989665,1.603
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,526.51828,18.094068908204793,1.612
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,524.29364,18.01761805894999,1.621
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,522.09357,17.942011452202287,1.63
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,519.91766,17.867235180367008,1.639
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,517.76552,17.793275639656144,1.648
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,515.63675,17.72011952183773,1.657
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,513.53099,17.64775380625266,1.666
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,511.44785,17.576165752088787,1.675
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,509.38698,17.505342890902924,1.684
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,507.34802,17.43527301938117,1.693
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,505.33062,17.365944192329096,1.702
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,503.33445,17.29734471588306,1.711
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,501.35917,17.22946314093472,1.72
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,499.40445,17.162288256760856,1.729
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,497.46998,17.095809084851165,1.738
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,495.55543,17.0300148729268,1.747
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,493.66052,16.96489508914289,1.756
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,491.78493,16.900439416468394,1.765
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,489.92836,16.836637747237045,1.774
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,488.09055,16.77348017786333,1.783
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,486.27119,16.710957003717702,1.792
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,484.47001,16.649058714155423,1.801
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,482.68675,16.587775987693767,1.81
1,m400,Ti6Al4V,29.098943168482993,1,1.0, 15.52914,923089.6966390806,480.92113,16.527099687332335,1.819
