fileIndex, machine, material, volume (cc),  NBuilds, NperBuild, scanningBuildRate (cc/hr),  totalScanLength_cm, total cost, cost per cc, N
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,341.55973,11.7378739,1
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,339.09499,11.65317188,1.009
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,336.67383,11.56996755,1.018
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,334.29511,11.48822152,1.027
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,331.95771,11.40789578,1.036
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,329.66058,11.32895365,1.045
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,327.40268,11.25135968,1.054
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,325.18301,11.17507962,1.063
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,323.00061,11.10008038,1.072
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,320.85455,11.02632997,1.081
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,318.74393,10.95379746,1.09
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,316.66788,10.88245293,1.099
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,314.62556,10.81226742,1.108
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,312.61614,10.74321293,1.117
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,310.63885,10.67526232,1.126
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,308.69292,10.60838935,1.135
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,306.7776,10.54256857,1.144
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,304.89219,10.47777535,1.153
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,303.03598,10.41398581,1.162
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,301.20831,10.35117681,1.171
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,299.40851,10.28932591,1.18
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,297.63596,10.22841136,1.189
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,295.89004,10.16841206,1.198
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,294.17017,10.10930752,1.207
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,292.47574,10.05107789,1.216
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,290.80622,9.993703876,1.225
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,289.16105,9.93716676,1.234
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,287.5397,9.881448364,1.243
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,285.94167,9.82653103,1.252
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,284.36644,9.772397608,1.261
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,282.81354,9.719031432,1.27
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,281.2825,9.666416304,1.279
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,279.77285,9.61453648,1.288
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,278.28415,9.563376654,1.297
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,276.81597,9.512921941,1.306
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,275.36789,9.463157862,1.315
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,273.9395,9.414070334,1.324
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,272.53039,9.365645654,1.333
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,271.14018,9.317870485,1.342
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,269.7685,9.270731847,1.351
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,268.41497,9.224217102,1.36
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,267.07924,9.178313947,1.369
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,265.76095,9.133010397,1.378
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,264.45977,9.088294781,1.387
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,263.17537,9.044155727,1.396
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,261.90743,9.000582156,1.405
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,260.65562,8.95756327,1.414
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,259.41965,8.915088544,1.423
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,258.19922,8.873147718,1.432
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,256.99403,8.831730788,1.441
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,255.8038,8.790828,1.45
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,254.62826,8.750429838,1.459
1,m400,AlSi10Mg,29.09894317,1,1,24.91868,845592.3812,253.46713,8.710527022,1.468
