fileIndex, machine, material, volume (cc),  NBuilds, NperBuild, scanningBuildRate (cc/hr),  totalScanLength_cm, total cost,costPerCC,N
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,285.61773,9.815398831,3.817
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,285.47695,9.810560704,3.826
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,285.33682,9.805745286,3.835
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,285.19736,9.800952417,3.844
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,285.05854,9.796181938,3.853
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,284.92037,9.791433693,3.862
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,284.78285,9.786707528,3.871
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,284.64596,9.782003288,3.88
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,284.5097,9.777320822,3.889
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,284.37408,9.772659978,3.898
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,284.23908,9.768020607,3.907
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,284.1047,9.763402561,3.916
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,283.97093,9.758805693,3.925
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,283.83778,9.754229858,3.934
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,283.70524,9.749674912,3.943
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,283.5733,9.745140713,3.952
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,283.44195,9.740627118,3.961
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,283.31121,9.736133988,3.97
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,283.18106,9.731661183,3.979
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,283.05149,9.727208567,3.988
1,m290,12709,29.09894317,1,3,4.33345,988697.6687,282.92251,9.722776003,3.997
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,282.7941,9.718363355,4.006
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,282.66628,9.71397049,4.015
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,282.53902,9.709597275,4.024
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,282.41233,9.705243579,4.033
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,282.28621,9.70090927,4.042
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,282.16064,9.696594221,4.051
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,282.03564,9.692298302,4.06
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,281.91118,9.688021387,4.069
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,281.78728,9.68376335,4.078
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,281.66392,9.679524066,4.087
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,281.5411,9.675303412,4.096
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,281.41883,9.671101265,4.105
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,281.29708,9.666917503,4.114
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,281.17587,9.662752007,4.123
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,281.05519,9.658604657,4.132
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,280.93503,9.654475335,4.141
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,280.81539,9.650363922,4.15
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,280.69627,9.646270304,4.159
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,280.57767,9.642194365,4.168
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,280.45957,9.63813599,4.177
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,280.34198,9.634095066,4.186
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,280.2249,9.630071481,4.195
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,280.10832,9.626065124,4.204
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,279.99224,9.622075884,4.213
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,279.87665,9.618103651,4.222
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,279.76156,9.614148318,4.231
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,279.64695,9.610209776,4.24
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,279.53283,9.606287919,4.249
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,279.41919,9.602382641,4.258
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,279.30603,9.598493837,4.267
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,279.19334,9.594621403,4.276
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,279.08113,9.590765236,4.285
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,278.96939,9.586925234,4.294
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,278.85812,9.583101295,4.303
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,278.74731,9.579293319,4.312
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,278.63697,9.575501205,4.321
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,278.52708,9.571724855,4.33
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,278.41765,9.567964172,4.339
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,278.30867,9.564219057,4.348
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,278.20014,9.560489414,4.357
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,278.09206,9.556775147,4.366
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,277.98442,9.553076162,4.375
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,277.87723,9.549392365,4.384
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,277.77047,9.545723662,4.393
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,277.66415,9.54206996,4.402
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,277.55827,9.538431168,4.411
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,277.45281,9.534807194,4.42
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,277.34779,9.531197949,4.429
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,277.24319,9.527603342,4.438
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,277.13901,9.524023285,4.447
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,277.03526,9.52045769,4.456
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,276.93192,9.516906469,4.465
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,276.829,9.513369535,4.474
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,276.72649,9.509846803,4.483
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,276.62439,9.506338187,4.492
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,276.52271,9.502843602,4.501
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,276.42142,9.499362965,4.51
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,276.32054,9.495896191,4.519
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,276.22007,9.492443199,4.528
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,276.11999,9.489003906,4.537
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,276.0203,9.485578231,4.546
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,275.92101,9.482166094,4.555
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,275.82211,9.478767413,4.564
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,275.72361,9.475382111,4.573
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,275.62548,9.472010107,4.582
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,275.52775,9.468651324,4.591
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,275.43039,9.465305683,4.6
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,275.33342,9.461973109,4.609
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,275.23682,9.458653525,4.618
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,275.1406,9.455346854,4.627
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,275.04475,9.452053023,4.636
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,274.94928,9.448771955,4.645
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,274.85417,9.445503577,4.654
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,274.75943,9.442247816,4.663
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,274.66506,9.439004598,4.672
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,274.57105,9.435773852,4.681
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,274.4774,9.432555505,4.69
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,274.3841,9.429349486,4.699
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,274.29117,9.426155725,4.708
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,274.19859,9.422974151,4.717
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,274.10636,9.419804694,4.726
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,274.01448,9.416647287,4.735
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,273.92296,9.413501859,4.744
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,273.83177,9.410368344,4.753
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,273.74094,9.407246673,4.762
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,273.65044,9.404136779,4.771
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,273.56029,9.401038596,4.78
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,273.47047,9.397952058,4.789
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,273.38099,9.3948771,4.798
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,273.29185,9.391813655,4.807
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,273.20304,9.388761661,4.816
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,273.11456,9.385721052,4.825
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,273.02641,9.382691765,4.834
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,272.93859,9.379673738,4.843
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,272.8511,9.376666906,4.852
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,272.76393,9.373671209,4.861
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,272.67708,9.370686584,4.87
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,272.59055,9.36771297,4.879
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,272.50434,9.364750306,4.888
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,272.41844,9.361798533,4.897
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,272.33287,9.358857589,4.906
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,272.2476,9.355927416,4.915
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,272.16265,9.353007954,4.924
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,272.078,9.350099145,4.933
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,271.99367,9.347200931,4.942
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,271.90964,9.344313254,4.951
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,271.82592,9.341436056,4.96
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,271.7425,9.33856928,4.969
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,271.65938,9.335712871,4.978
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,271.57656,9.332866771,4.987
1,m290,12709,29.09894317,1,4,4.33345,988697.6687,271.49404,9.330030926,4.996
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,271.41182,9.327205279,5.005
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,271.32989,9.324389777,5.014
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,271.24825,9.321584363,5.023
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,271.16691,9.318788985,5.032
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,271.08586,9.316003589,5.041
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,271.0051,9.313228121,5.05
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.92462,9.310462527,5.059
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.84443,9.307706757,5.068
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.76452,9.304960757,5.077
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.6849,9.302224475,5.086
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.60556,9.29949786,5.095
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.5265,9.296780861,5.104
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.44771,9.294073427,5.113
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.36921,9.291375507,5.122
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.29098,9.288687052,5.131
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.21302,9.286008012,5.14
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.13533,9.283338337,5.149
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,270.05792,9.280677979,5.158
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.98078,9.278026889,5.167
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.9039,9.275385018,5.176
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.82729,9.272752318,5.185
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.75095,9.270128742,5.194
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.67487,9.267514242,5.203
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.59905,9.264908772,5.212
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.5235,9.262312285,5.221
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.4482,9.259724733,5.23
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.37317,9.257146072,5.239
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.29839,9.254576256,5.248
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.22387,9.252015238,5.257
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.1496,9.249462975,5.266
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.07558,9.24691942,5.275
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,269.00182,9.244384531,5.284
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.92831,9.241858261,5.293
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.85505,9.239340568,5.302
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.78203,9.236831409,5.311
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.70927,9.234330738,5.32
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.63674,9.231838515,5.329
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.56447,9.229354695,5.338
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.49243,9.226879237,5.347
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.42064,9.224412098,5.356
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.34909,9.221953237,5.365
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.27778,9.219502611,5.374
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.20671,9.21706018,5.383
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.13588,9.214625903,5.392
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,268.06528,9.212199738,5.401
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.99491,9.209781645,5.41
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.92478,9.207371585,5.419
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.85488,9.204969517,5.428
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.78522,9.202575401,5.437
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.71578,9.200189198,5.446
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.64658,9.197810869,5.455
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.5776,9.195440374,5.464
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.50884,9.193077676,5.473
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.44032,9.190722736,5.482
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.37202,9.188375516,5.491
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.30394,9.186035977,5.5
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.23608,9.183704083,5.509
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.16845,9.181379795,5.518
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.10103,9.179063077,5.527
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,267.03384,9.176753892,5.536
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.96686,9.174452202,5.545
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.9001,9.172157972,5.554
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.83356,9.169871166,5.563
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.76723,9.167591747,5.572
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.70112,9.165319679,5.581
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.63521,9.163054928,5.59
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.56952,9.160797458,5.599
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.50405,9.158547233,5.608
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.43878,9.156304219,5.617
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.37372,9.154068382,5.626
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.30886,9.151839687,5.635
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.24422,9.149618099,5.644
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.17978,9.147403586,5.653
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.11554,9.145196112,5.662
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,266.05151,9.142995645,5.671
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.98768,9.140802152,5.68
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.92406,9.138615598,5.689
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.86063,9.136435952,5.698
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.79741,9.134263181,5.707
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.73438,9.132097252,5.716
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.67155,9.129938132,5.725
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.60892,9.127785791,5.734
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.54649,9.125640195,5.743
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.48425,9.123501314,5.752
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.4222,9.121369116,5.761
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.36035,9.119243569,5.77
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.29869,9.117124643,5.779
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.23723,9.115012306,5.788
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.17595,9.112906529,5.797
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.11486,9.110807279,5.806
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,265.05397,9.108714528,5.815
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.99326,9.106628245,5.824
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.93274,9.1045484,5.833
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.8724,9.102474963,5.842
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.81225,9.100407905,5.851
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.75229,9.098347196,5.86
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.69251,9.096292807,5.869
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.63291,9.094244709,5.878
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.57349,9.092202874,5.887
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.51426,9.090167272,5.896
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.45521,9.088137875,5.905
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.39633,9.086114655,5.914
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.33764,9.084097584,5.923
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.27912,9.082086633,5.932
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.22078,9.080081775,5.941
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.16262,9.078082982,5.95
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.10463,9.076090226,5.959
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,264.04682,9.074103481,5.968
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,263.98918,9.072122719,5.977
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,263.93172,9.070147913,5.986
1,m290,12709,29.09894317,1,5,4.33345,988697.6687,263.87443,9.068179037,5.995
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.81731,9.066216063,6.004
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.76036,9.064258966,6.013
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.70358,9.062307718,6.022
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.64697,9.060362294,6.031
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.59053,9.058422668,6.04
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.53425,9.056488813,6.049
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.47815,9.054560705,6.058
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.42221,9.052638316,6.067
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.36643,9.050721623,6.076
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.31083,9.0488106,6.085
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.25538,9.046905221,6.094
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.2001,9.045005462,6.103
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.14498,9.043111298,6.112
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.09003,9.041222704,6.121
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,263.03523,9.039339655,6.13
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.9806,9.037462128,6.139
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.92612,9.035590098,6.148
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.87181,9.03372354,6.157
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.81765,9.031862432,6.166
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.76365,9.030006749,6.175
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.70981,9.028156467,6.184
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.65613,9.026311563,6.193
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.6026,9.024472013,6.202
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.54922,9.022637795,6.211
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.49601,9.020808884,6.22
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.44294,9.018985259,6.229
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.39003,9.017166896,6.238
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.33727,9.015353772,6.247
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.28466,9.013545865,6.256
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.2322,9.011743152,6.265
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.1799,9.009945611,6.274
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.12774,9.00815322,6.283
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.07573,9.006365957,6.292
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,262.02387,9.004583799,6.301
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.97216,9.002806725,6.31
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.9206,9.001034713,6.319
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.86918,8.999267741,6.328
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.81791,8.997505789,6.337
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.76678,8.995748834,6.346
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.7158,8.993996856,6.355
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.66497,8.992249833,6.364
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.61427,8.990507744,6.373
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.56372,8.988770569,6.382
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.51332,8.987038286,6.391
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.46305,8.985310876,6.4
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.41293,8.983588317,6.409
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.36294,8.981870589,6.418
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.3131,8.980157672,6.427
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.26339,8.978449546,6.436
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.21383,8.97674619,6.445
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.1644,8.975047584,6.454
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.11511,8.97335371,6.463
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.06596,8.971664546,6.472
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,261.01694,8.969980074,6.481
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.96806,8.968300274,6.49
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.91931,8.966625126,6.499
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.8707,8.964954612,6.508
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.82223,8.963288711,6.517
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.77389,8.961627406,6.526
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.72568,8.959970676,6.535
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.6776,8.958318503,6.544
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.62966,8.956670868,6.553
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.58184,8.955027753,6.562
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.53416,8.953389139,6.571
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.48661,8.951755008,6.58
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.43919,8.950125341,6.589
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.3919,8.948500119,6.598
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.34473,8.946879326,6.607
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.2977,8.945262942,6.616
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.25079,8.943650949,6.625
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.20401,8.942043331,6.634
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.15736,8.940440068,6.643
1,m290,12709,29.09894317,1,6,4.33345,988697.6687,260.11083,8.938841144,6.652
