fileIndex, machine, material, volume (cc),  NBuilds, NperBuild, scanningBuildRate (cc/hr),  totalScanLength_cm, total cost, cost per cc, N
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,235.06424,8.078102267463606,1.504
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,234.34513,8.053389691425917,1.513
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,233.63452,8.028969379756612,1.522
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,232.93227,8.004836178217971,1.531
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,232.23823,7.980985053060949,1.54
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,231.55225,7.957411087524862,1.549
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,230.8742,7.934109478458382,1.558
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,230.20394,7.9110755330569935,1.567
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,229.54133,7.88830466571222,1.576
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,228.88625,7.865792394968207,1.585
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,228.23856,7.843534340581403,1.594
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,227.59815,7.821526220679294,1.603
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,226.96488,7.799763849014301,1.612
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,226.33865,7.778243132309196,1.621
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,225.71934,7.756960067690403,1.63
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,225.10683,7.735910740205923,1.639
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,224.501,7.715091320424548,1.648
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,223.90176,7.694498062113338,1.657
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,223.30899,7.674127299990368,1.666
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,222.7226,7.653975447549912,1.675
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,222.14247,7.634038994957395,1.684
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,221.56851,7.614314507011459,1.693
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,221.00061,7.594798621170712,1.702
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,220.4387,7.5754880456427225,1.711
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,219.88266,7.5563795575330515,1.72
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,219.33241,7.537470001052053,1.729
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,218.78786,7.518756285777416,1.738
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,218.24892,7.500235384970405,1.747
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,217.71551,7.481904333943878,1.756
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,217.18753,7.463760228480224,1.765
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,216.66492,7.445800223297488,1.774
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,216.14758,7.428021530561916,1.783
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,215.63543,7.410421418445337,1.792
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,215.12841,7.392997209725816,1.801
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,214.62642,7.375746280430024,1.81
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,214.12941,7.358666058515939,1.819
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,213.63728,7.3417540225944435,1.828
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,213.14998,7.32500770068851,1.837
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,212.66743,7.30842466902868,1.846
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,212.18957,7.292002550883607,1.855
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,211.71632,7.275739015424485,1.864
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,211.24761,7.259631776622206,1.873
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,210.78339,7.243678592176163,1.882
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,210.32359,7.22787726247366,1.891
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,209.86814,7.212225629578863,1.9
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,209.41699,7.196721576250386,1.909
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,208.97007,7.181363024986514,1.918
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,208.52733,7.166147937097191,1.927
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,208.0887,7.151074311801879,1.936
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,207.65414,7.136140185352487,1.945
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,207.22357,7.12134363018052,1.954
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,206.79696,7.106682754067694,1.963
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,206.37424,7.0921556993392665,1.972
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,205.95535,7.077760642079345,1.981
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,205.54026,7.0634957913675045,1.99
1,m100,AlSi10Mg,29.098943168482993,2.0,1.0, 5.04418,4.229511686674257e6,205.12891,7.049359388536009,1.999
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,235.05468,8.077773811257018,2.008
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,234.5153,8.059237781787923,2.017
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,233.98072,8.040866435700094,2.026
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,233.45086,8.022657588005178,2.035
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,232.92567,8.004609092197988,2.044
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,232.40508,7.9867188394129744,2.053
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,231.88903,7.968984757602806,2.062
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,231.37748,7.951404810738356,2.071
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,230.87035,7.933976998029465,2.08
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,230.36758,7.9166993531658365,2.089
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,229.86914,7.899569943577495,2.098
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,229.37495,7.882586869714158,2.107
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,228.88496,7.865748264343045,2.116
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,228.39913,7.849052291864485,2.125
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,227.91739,7.832497147644882,2.134
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,227.4397,7.816081057366462,2.143
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,226.966,7.799802276393346,2.152
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,226.49625,7.783659089153462,2.161
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,226.0304,7.767649808535843,2.17
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,225.5684,7.751772775302859,2.179
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,225.11019,7.736026357516946,2.188
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,224.65574,7.720408949981441,2.197
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,224.205,7.704918973695093,2.206
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,223.75792,7.689554875319877,2.215
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,223.31446,7.674315126661724,2.224
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,222.87457,7.659198224163826,2.233
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,222.43822,7.64420268841212,2.242
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,222.00535,7.629327063652654,2.251
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,221.57594,7.614569917320475,2.26
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,221.14993,7.599929839579737,2.269
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,220.72728,7.585405442874702,2.278
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,220.30796,7.570995361491353,2.287
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,219.89193,7.5566982511292995,2.296
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,219.47915,7.54251278848374,2.305
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,219.06958,7.528437670837151,2.314
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,218.66318,7.514471615660489,2.323
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,218.25992,7.500613360223615,2.332
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,217.85976,7.486861661214703,2.341
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,217.46267,7.473215294368411,2.35
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,217.0686,7.45967305410255,2.359
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,216.67753,7.4462337531630345,2.368
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,216.28942,7.432896222276911,2.377
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,215.90424,7.419659309813229,2.386
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,215.52196,7.406521881451572,2.395
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,215.14254,7.393482819858013,2.404
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,214.76594,7.380541024368345,2.413
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,214.39215,7.367695410678349,2.422
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,214.02112,7.354944910540975,2.431
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,213.65283,7.34228847147019,2.44
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,213.28725,7.329725056451372,2.449
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,212.92435,7.3172536436580815,2.458
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,212.56409,7.304873226174995,2.467
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,212.20645,7.292582811726922,2.476
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,211.85141,7.2803814224136865,2.485
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,211.49892,7.268268094450745,2.494
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,211.14897,7.256241877915424,2.503
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,210.80153,7.24430183649859,2.512
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,210.45657,7.232447047261645,2.521
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,210.11406,7.2206766003987175,2.53
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,209.77398,7.208989599003902,2.539
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,209.4363,7.197385158843429,2.548
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,209.101,7.185862408132656,2.557
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,208.76805,7.174420487317754,2.566
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,208.43743,7.163058548861942,2.575
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,208.10912,7.151775757036243,2.584
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,207.78308,7.140571287714541,2.593
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,207.4593,7.129444328172926,2.602
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,207.13774,7.118394076893184,2.611
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,206.8184,7.107419743370325,2.62
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,206.50125,7.096520547924078,2.629
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,206.18626,7.0856957215142335,2.638
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,205.87341,7.074944505559766,2.647
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,205.56268,7.064266151761615,2.656
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,205.25405,7.0536599219290785,2.665
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,204.9475,7.043125087809704,2.674
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,204.643,7.032660930922587,2.683
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,204.34054,7.022266742395039,2.692
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,204.0401,7.011941822802515,2.701
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,203.74165,7.001685482011714,2.71
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,203.44518,6.99149703902681,2.719
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,203.15066,6.981375821838726,2.728
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,202.85808,6.971321167277381,2.737
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,202.56742,6.96133242086684,2.746
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,202.27865,6.9514089366833005,2.755
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,201.99177,6.9415500772158625,2.764
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,201.70675,6.931755213230001,2.773
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,201.42357,6.922023723633696,2.782
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,201.14223,6.912354995346145,2.791
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,200.86268,6.902748423169015,2.8
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,200.58493,6.89320340966016,2.809
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,200.30896,6.883719365009774,2.818
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,200.03474,6.874295706918885,2.827
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,199.76226,6.864931860480197,2.836
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,199.49151,6.855627258061156,2.845
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,199.22246,6.846381339189255,2.854
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,198.95511,6.8371935504394985,2.863
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,198.68943,6.828063345323967,2.872
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,198.42541,6.8189901841834715,2.881
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,198.16303,6.809973534081223,2.89
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,197.90229,6.801012868698476,2.899
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,197.64316,6.792107668232128,2.908
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,197.38562,6.783257419294201,2.917
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,197.12967,6.774461614813169,2.926
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,196.87529,6.765719753937132,2.935
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,196.62247,6.757031341938732,2.944
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,196.37119,6.748395890121836,2.953
1,m100,AlSi10Mg,29.098943168482993,3.0,1.0, 5.04418,4.229511686674257e6,196.12143,6.739812915729888,2.962
